"idVehicle","licensePlate"
47546,SZZ443
110350,SZZ456
46003,SZZ457
103227,SZZ478
109975,SZZ479
106993,SZZ493
98335,SZZ504
109942,SZZ542
78157,SZZ563
111687,SZZ564
88925,SZZ578
98413,SZZ595
110063,SZZ604
86923,SZZ625
110101,SZZ659
103356,SZZ724
111462,SZZ724
46397,SZZ733
45751,SZZ746
110958,SZZ765
98785,SZZ796
110478,SZZ823
97648,SZZ859
110381,SZZ860
45508,SZZ867
112672,SZZ870
45735,SZZ877
45489,SZZ907
97758,SZZ919
107037,SZZ925
110506,SZZ944
105134,SZZ977
87865,SZZ990
110540,T
81226,TAI683
111345,TAL 545
112789,TAL058
47068,TAL087
110039,TAL087
105639,TAL105
45586,TAL113
97971,TAL127
110523,TAL127
109491,TAL129
111515,TAL141
47293,TAL177
103704,TAL247
106643,TAL252
88884,TAL259
109018,TAL259
109639,TAL259
106365,TAL287
70658,TAL319
103553,TAL319
109094,TAL356
109102,TAL356
87357,TAL360
98091,TAL431
98092,TAL432
99526,TAL437
97699,TAL449
105593,TAL451
109625,TAL468
108999,TAL469
111905,TAL470
88312,TAL515
103219,TAL516
79893,TAL550
46425,TAL551
45828,TAL570
97669,TAL570
46668,TAL607
105613,TAL607
46683,TAL658
104869,TAL658
45926,TAL697
110252,TAL781
102341,TAL789
112533,tal855
73744,TAL874
81937,TAL881
82517,TAL881
109329,TAL953
109706,TAM009
99666,TAM108
99830,TAM133
103594,TAM133
80527,TAM197
82087,TAM197
107123,TAM198
86879,TAM199
107090,TAM210
45733,TAM305
109540,TAM339
99900,TAM395
112607,TAM395
88041,TAM507
98726,TAM509
110171,TAM535
99289,TAM545
112167,TAM576
110709,TAM609
98330,TAM625
111989,TAM625
87522,TAM638
105462,TAM682
111726,TAM805
83496,TAM815
110820,TAM819
110590,TAM832
88445,TAM879
86768,TAM880
110141,TAM964
46019,TAN067
103601,TAN957
88750,TAN958
97677,TAO007
110774,TAO012
45447,TAO035
45692,TAO038
45806,TAO075
45677,TAO087
46086,TAO090
106703,TAO090
47350,TAO130
112384,TAO157
46504,TAO215
45543,TAO495
109503,TAO513
111336,TAQ 063
99684,TAQ063
112652,TAQ194
98975,TAQ871
45434,TAT046
97820,TAT046
110916,TAT046
88934,TAU607
46067,TAU632
106531,TAU637
77353,TAU659
47697,TAU660
109022,TAU660
106832,TAU672
45968,TAU674
109798,TAU678
88124,TAU679
105670,TAU681
46412,TAU696
47294,TAU700
97266,TAU722
88360,TAU732
88125,TAU736
105124,TAU737
45615,TAU739
105569,TAU739
47065,TAU743
80563,TAU743
105046,TAU743
105579,TAU748
112813,TAU759
73781,TAU761
77354,TAU761
46423,TAU767
103582,TAU767
73984,TAU773
105595,TAU788
88621,TAU789
109149,TAU798
46498,TAU807
107143,TAU807
112731,TAU807
47073,TAU817
46819,TAU818
45645,TAU819
47271,TAU820
105618,TAU831
46571,TAU832
45429,TAU833
98732,TAU875
107015,TAU877
87608,TAU880
98932,TAU904
103660,TAU904
97618,TAU905
87606,TAU910
45441,TAU913
97199,TAU941
46120,TAU947
74380,TAU976
77359,TAU976
74508,TAU977
87355,TAU977
103395,TAU980
46223,TAU983
47038,TAU984
47119,TAU985
46540,TAU986
47979,TAU989
47961,TAU991
89032,TAU991
105163,TAU999
46545,TAV003
99015,TAV003
88915,TAV021
98048,TAV025
47455,TAV032
77361,TAV032
99680,TAV032
88140,TAV040
111644,TAV040
47651,TAV046
45916,TAV051
47127,TAV052
46567,TAV058
77363,TAV058
46000,TAV071
46505,TAV077
97811,TAV084
77364,TAV090
45846,TAV097
79192,TAV101
46447,TAV102
78807,TAV126
111979,TAV126
106369,TAV135
74310,TAV137
110199,TAV139
75302,TAV147
105155,TAV148
107151,TAV162
88415,TAV171
47060,TAV196
105015,TAV196
99079,TAV223
47136,TAV254
110389,TAV485
47132,TAV499
106227,TAV583
106422,TAV619
109717,TAV639
106336,TAV681
106324,TAV699
110305,TAV716
80558,TAV743
97988,TAV864
47126,TAV876
87938,TAV881
88689,TAV891
112816,TAV892
102074,TAV906
71158,TAV972
112179,TAV972
45875,TAV975
46482,TAV976
46287,TAV979
105039,TAV986
106682,TAW041
112295,TAW041
110129,TAW070
111293,TAW122
112740,TAW137
78150,TAW232
77373,TAW233
103142,TAW233
105633,TAW246
97454,TAW277
98314,TAW330
97597,TAW339
106178,TAW367
73696,TAW368
99370,TAW436
110827,TAW453
98669,TAW463
112531,TAW618
112396,TAW620
98049,TAW635
71066,TAW643
109957,TAW667
111899,TAW709
105085,TAW712
109013,TAW712
110957,TAW811
105279,TAW842
46699,TAW847
88226,TAW847
77376,TAW860
88169,TAW860
108585,TAW918
98513,TAW950
75701,TAX003
109463,TAX044
105587,TAX138
110821,TAX138
14077,TAX145
74748,TAX145
109396,TAX235
45932,TAX538
97138,TAX574
109981,TAX682
106621,TAX769
109464,TAX787
106958,TAX879
107005,TAX966
99759,TAY606
106888,TAY820
106452,TAZ097
98567,TBB565
111913,TBJ027
112759,TBK215
71171,TBK260
110695,TBK275
99170,TBK317
112767,TBK503
102882,TBL325
112851,TBO067
83495,TBO184
98787,TBO184
105751,TBO224
106337,TBO240
88144,TBO298
106850,TBO435
103085,TBO597
109076,TBS016
77381,TBS054
110047,TBS399
86788,TBW048
47509,TBW075
74346,TBW075
109351,TBW081
110685,TBY203
102226,TBY285
109785,TBY359
97965,TBZ136
111599,TBZ190
99182,TBZ206
87896,TBZ216
109924,TBZ226
88265,TBZ230
99789,TBZ337
110276,TBZ342
111728,TBZ410
99336,TBZ415
99282,TBZ416
99188,TBZ418
99243,TBZ420
110251,TBZ429
106573,TBZ460
112721,TBZ470
107011,TBZ483
97682,TBZ693
110689,TBZ935
83647,TBZ956
89087,TBZ956
75232,TBZ960
81659,TBZ970
77384,TCB277
97286,TCB277
97467,TDK029
102106,TDK031
112783,TDK134
72593,TDK682
102815,TDK682
111388,TDK723
83370,TDK730
80534,TDK786
73697,TDK829
109245,TDK894
84059,TDK916
98499,TDL108
81939,TDL200
107126,TDL2000
47820,TDL218
110882,TDL336
75126,TDL406
102633,TDL468
102637,TDL472
102646,TDL482
88330,TDL529
98797,TDL594
99308,TDL710
110212,TDL724
97348,TDL831
45510,TDL913
84588,TDM257
97067,TDM257
98568,TDM317
71369,TDM589
107174,TDM609
88331,TDM618
71414,TDM622
110981,TDM636
99115,TDM724
78352,TDM741
98660,TDM742
112830,TDM854
98710,TDS135
110787,TDS213
46503,TDS248
106211,tds368
102672,TDS383
102689,TDS401
105655,TDS413
106425,TDS421
82736,TDS485
102857,TDS485
110684,TDS520
99177,TDS596
81749,TDS603
82995,TDS603
106197,TDS688
47266,TDS812
87911,TDS958
112297,TDT665
105478,TDT714
89052,TDU208
89053,TDU210
109355,TDU211
109982,TDU467
98405,TDU471
84587,TDU498
84096,TDU505
112623,TDU526
111344,TDU535
106690,TDU537
97428,TDU852
87364,TDU853
106664,TDU872
80186,TDV008
76477,TDV016
75480,TDV075
103677,TDV433
110718,TDV529
47341,TDV534
109637,TDV784
70686,TDV786
75095,TDW606
45994,TDX508
103304,TDX530
47735,TDX531
103724,TDX544
87600,TDX569
45541,TDX571
108941,TDX584
100153,TDX590
110931,TDX606
89077,TDX608
110904,TDX625
110492,TDX708
99534,TDX885
103388,TDX885
99611,TDX886
110687,TDX892
101326,TDX951
88137,TDX959
45546,TDX960
110776,TDY015
109014,TDY019
104835,TDY063
46739,TDY083
45540,TDY098
45921,TDY100
105130,TDY100
46092,TDY103
109929,TDY130
46066,TDY199
111495,TDY213
110301,TDY285
98454,TDY294
45638,TDY296
98944,TDY379
98385,TDY593
108013,TDY683
105520,TDY714
110067,TDY783
102510,TDY831
105288,TDY853
110883,TDY858
110579,TDY877
110834,TDY967
109742,TDZ094
87715,TDZ231
81962,TDZ288
110923,TDZ309
106222,TDZ438
47426,TDZ439
103574,TDZ441
87940,TDZ444
97187,TDZ451
106543,TDZ452
106838,TDZ463
105687,TDZ467
47858,TDZ581
107082,TDZ581
78212,TDZ587
100191,TDZ601
98020,TDZ602
98011,TDZ610
98870,TDZ700
98704,TDZ726
81250,TDZ750
111906,TDZ750
102213,TDZ775
112535,TDZ792
98012,TDZ902
97755,TDZ918
103080,TDZ921
47342,TDZ928
99531,TDZ928
47024,TDZ929
87560,TDZ929
108024,TDZ947
111969,TDZ952
106569,TDZ958
103519,TDZ961
109424,TDZ963
46431,TEK026
47667,TEK118
97310,TEK118
112021,TEK174
87460,TEK247
111945,TEK253
97232,TEK276
45744,TEK291
109066,TEK301
81540,TEK382
105324,TEK435
79818,TEK490
46387,TEK528
89155,TEK529
46705,TEK539
98990,TEK540
109919,TEK543
97520,TEK545
79747,TEK547
109097,TEK547
99756,TEK553
106287,TEK583
46368,TEK584
47510,TEK632
104899,TEK632
103668,TEK670
87342,TEK754
80811,TEK804
102221,TEK804
103657,TEK894
110046,TEK897
97867,TEK957
75964,TEO022
103242,TEO139
106174,TEO171
110802,TEO302
99798,TEO303
105289,TEO321
106207,TEO367
110638,TEO373
105665,TEP181
100125,TEST01
81660,TEST1
100124,TEST189
104803,TESTMAIL
98600,TET184
86846,TEW073
110933,TEW075
103705,TEW101
105301,TEW119
45419,TEW136
102972,TEW173
112571,TEW176
97304,TEW183
112208,TEW183
112011,TFK374
112271,TFK557
77404,TFK705
112723,TFK716
89093,TFK732
111879,TFK770
87455,TFK772
112712,TFK772
106155,TFK776
98290,TFK793
106534,TFK793
87806,TFK799
105556,TFK799
97113,TFK830
103343,TFK830
110710,TFK853
80038,TFK861
106771,TFK895
79233,TFO787
105243,TFO788
107019,TFO807
110240,TFO945
111618,TFP121
112651,TFP163
74493,TFP347
74249,TFP497
109686,TFP634
111865,TFP635
112200,TFP636
110006,TFP637
78367,TFP674
103663,TFP690
77407,TFP839
47013,TFP842
105367,TFP842
83853,TFP879
99465,TFP885
102998,TFP986
77408,TFQ143
106145,TFQ143
47934,TFQ151
77409,TFQ151
103130,TFQ265
79221,TFQ268
86939,TFQ268
46230,TFQ284
77410,TFQ285
87058,TFQ362
88185,TFQ474
98764,TFQ490
106221,TFQ494
100117,TFQ512
84367,TFQ513
45991,TFQ514
77412,TFQ656
86981,TFQ657
109714,TFQ727
106561,TFR063
47084,TFR149
72609,TFR150
106511,TFR188
45904,TFR323
109145,TFR346
71558,TFR377
98074,TFR432
109409,TFR439
97122,TFR492
97431,TFR492
98988,TFR512
111482,TFR588
109782,TFR655
106967,TFR679
98247,TFR697
82397,TFR745
103133,TFR747
70905,TFR863
97425,TFS997
72608,TFT624
110477,TFT684
77415,TFT692
109582,TFT747
98786,TFT805
109221,TFT918
102703,TFU030
102707,TFU037
102708,TFU038
76034,TFU110
102709,TFU235
102719,TFU246
102720,TFU247
102721,TFU248
104855,TFU266
106402,TFU294
105222,TFU305
88267,TFU489
107056,TFU489
109900,TFU514
78178,TFU523
83116,TFU658
46322,TFU676
98248,TFU676
97926,TFU684
97924,TFU685
98215,TFU739
103596,TFU763
97858,TFU797
87424,TFU951
87483,TFU956
108012,TFV 880
77419,TFV017
75504,TFV157
97994,TFV273
106630,TFV376
80699,TFV432
99390,TFV472
100638,TFV794
77420,TFV803
98505,TFV803
103624,TFV880
99604,TFV906
88525,TFV931
111780,TFV931
107103,TFV953
106382,TFV958
88948,TFV961
110693,TFV961
97818,TFV988
84368,TFV994
106864,TFW124
77422,TFW230
83537,TFW547
75346,TFW548
112641,TFW559
112460,TFW561
88623,TFW602
107075,TG633
106269,TGA046
45613,TGA077
99594,TGA077
111575,TGA163
109747,TGA171
88277,TGA205
105664,TGA255
71059,TGA261
106938,TGA285
105490,TGA298
98902,TGA391
75125,TGA396
74509,TGA414
107039,TGA414
100180,TGA444
102735,TGK025
102737,TGK029
112470,TGK054
99449,TGK129
87290,TGK141
98948,TGK166
106475,TGK205
80522,TGK221
102741,TGK261
47100,TGK363
109851,TGK365
97418,TGK383
103206,TGK385
110271,TGK46E
82607,TGK481
104865,TGK614
84134,TGK615
86661,TGK615
98255,TGK648
47887,TGK687
97666,TGK687
99064,TGK690
84180,TGK708
97218,TGK708
87016,TGK775
102349,TGK776
111933,TGK801
109104,TGK804
100639,TGK833
105758,TGK836
102763,TGK877
45513,TGK890
98506,TGK890
112696,TGL 634
99650,TGL007
88075,TGL021
106622,TGL086
87546,TGL102
71443,TGL108
110833,TGL200
77429,TGL250
97631,TGL304
110898,TGL339
111663,TGL374
75072,TGL402
106831,TGL428
99975,TGL464
112164,TGL492
100472,TGL499
111975,TGL499
112172,TGL614
98590,TGL779
79966,TGL799
86985,TGL870
98022,TGL885
108059,TGM 544
109551,TGM 544
111416,TGM007
99274,TGM285
99419,TGM500
109709,TGM508
88241,TGM509
100130,TGM510
88356,TGM515
83493,TGM530
99913,TGM544
110518,TGM544A
97900,TGM553
97906,TGM580
73975,TGM581
104813,TGM586
75891,TGM587
102220,TGM592
87052,TGM626
97974,TGM626
99362,TGM670
105814,TGM708
88952,TGM729
110055,TGM813
86917,TGN212
97825,TGN212
84459,TGN219
110231,TGN220
98950,TGN232
86899,TGN258
83656,TGN332
97517,TGN332
97625,TGN394
80144,TGN447
97714,TGN447
46396,TGN469
74967,TGN556
86878,TGN631
109969,TGN642
73706,TGN676
97481,TGN745
97833,TGN762
110842,TGN891
83969,TGS018
112856,TGS025
82167,TGS053
107145,TGT277
86997,TGT422
83576,TGT549
110703,TGT555
107107,TGT736
105229,TGT875
81446,TGT877
112868,TGT934
71506,TGU346
71226,TGU699
87582,TGU835
104793,TGU835
112866,TGU860
107111,TGV125
99342,TGV673
110111,TGV807
106445,TGV982
109500,TGW067
99593,TGX871
105139,TGX871
105184,TGX871
107074,TGY 936
46926,TGY143
110847,TGY186
105077,TGY850
97853,TGY870
106779,TGY918
110667,TGY924
111427,TGY924
104864,TGY928
109365,TGY928A
104863,TGY936
110853,TGY936A
107073,TGY936B
45467,TGY939
103550,TGY985
111488,TGY985
105785,TGZ013
87773,TGZ208
75818,TGZ209
100182,TGZ209
105802,TGZ251
99941,TGZ590
110056,TGZ596
86825,TGZ998
77438,THE009
106283,THE037
87991,THK149
106892,THK179
87657,THK312
97080,THK412
74859,THK512
102954,THK562
74765,THK986
112846,THK990
106746,THL012
112626,THL329
109293,THL624
99715,THL635
102925,THP103
110829,THQ 894
87087,THQ803
103584,THQ831
97953,THQ851
109708,THQ851
109036,THQ853
45431,THQ859
112798,THQ861
106171,THQ876
73890,THQ877
100265,THQ877
47551,THQ893
99687,THQ904
98566,THQ913
106657,THQ913
97746,THQ933
87917,THQ945
88795,THQ946
109027,THQ960
97915,THQ965
106800,THQ974
100123,THQ978
97802,THQ980
104913,THQ982
70626,THQ983
100178,THQ988
106986,THR017
102803,THR123
111409,THR123
112058,THR607
102950,THR628
109398,THR650
106692,THR661
106681,THR682
97987,THR683
109228,THR683
74102,THR692
103478,THR694
99036,THR712
99576,THR753
103397,THR753
110534,THR753
110814,THR816
82950,THS186
103527,THU606
103000,THU620
46694,THU630
103443,THU631
69811,THU632
98927,THU632
112638,THU633
106570,THU634
97434,THU636
106440,THU648
98344,THU677
112530,THU685
71552,THU686
110073,THU686
77451,THU698
83433,THU706
112286,THU708
105214,THU710
106329,THU717
111876,THU730
102983,THU744
99459,THU750
106424,THU751
99455,THU760
88673,THU769
46074,THU797
98358,THU819
111835,THU841
112755,THU906
102848,THV126
107155,THV241
110704,THV282
78263,THV308
109769,THV378
103348,THV461
106527,THV524
110253,THV774
98251,THW078
112243,THW080
97649,THW319
88858,THW328
111396,thx230
97174,THX239
110772,THX242
109494,THX247
111734,THX248
99179,THX382
106575,THX456
102946,THX527
108053,THX689
112479,THX697
111786,THX700
106173,THX765
73944,THX777
46527,THX814
99140,THX849
76424,THX863
99644,THX936
105586,THX936
79869,THX939
99787,THX945
106465,THY078
97754,THY148
106646,THY170
106592,THY174
47647,THY175
97352,THY175
106674,THY175
109956,THY203
45819,THY337
79963,THY422
106943,THY422
108082,THY422
112550,THY467
102097,THY478
102153,THY480
87518,THY587
77457,THY605
111731,THY605
73717,THY660
111478,THY715
110517,THY782
111678,THY990
99093,THZ933
110190,THZ959
111638,THZ972
70997,TIE772
102351,TII042
110062,TINTURACION
109889,TINTURACIONG12
87099,TIP263
77460,TIR213
71031,TIU085
70590,TIU141
106662,TIX360
100190,TIX896
47020,TIZ658
110390,TJ45R
110431,TJ45R
110629,TJ77R
98595,TJA535
111348,TJA652
111395,TJA652
110113,TJA818
102352,TJA883
83251,TJA904
82114,TJA974
105641,TJA985
83566,TJA999
100149,TJB001
75005,TJB011
103536,TJB034
71041,TJB042
86937,TJB062
111622,TJB064
87766,TJB072
109583,TJB072
105602,TJK001
102353,TJQ405
87505,TJQ531
83260,TJQ858
107212,TJV005
71474,TJV165
111373,TJV197
110858,TJV232
86892,TJV268
74768,TJV392
75142,TJV395
73738,TJV432
112822,TJV432
102775,TJV553
111816,TJV576
71379,TJV606
86836,TJV651
80356,TJV690
106118,TJV757
74631,TJV769
102829,TJV812
105644,TJV821
98495,TJV853
71538,TJV867
111376,TJV879
107059,TJV882
112647,TJV970
111722,TJV985
112327,TJW170
102211,TJW209
80877,TJW249
104158,TJW249
106120,TJW560
110177,TJW573
106712,TJW785
112328,TJW797
109282,TJW852
79723,TJX061
109812,TJX310
111739,TJX336
74214,TJX517
102182,TJY005
102183,TJY006
102184,TJY007
102185,TJY008
102186,TJY009
102190,TJY010
102192,TJY012
102193,TJY013
102194,TJY014
102195,TJY015
107127,TJY040
111993,TJY043
99041,TJY063
105659,TJY209 
70627,TJY235
105399,TJY3
81950,TJY307
98998,TJY940
111914,TJY964
110913,TJYOO8
106444,TJZ016 
106418,TJZ025
87412,TJZ127
87243,TKA704
103286,TKC583
112790,TKC593
103239,TKC653
112451,TKC790
97226,TKD024
108066,TKD079
112264,TKD079
102985,TKD386
106538,TKD395
87817,TKD424
86870,TKD442
70619,TKD618
109025,TKD838
98387,TKF152
97973,TKF529
110764,TKF622
107144,TKF662
107187,TKF662A
99579,TKF704
98552,TKF717
89105,TKF728
78670,TKF858
81674,TKG063
112189,TKG063
79636,TKG285
102504,TKG633
74336,TKG667
107064,TKG711
109020,TKG755
102507,TKG943
110445,TKH155
89090,TKH621
77470,TKH658
83354,TKH658
110881,TKH673
80145,TKH678
80496,TKH679
84541,TKH692
97569,TKH804
105599,TKH805
111550,TKH916
105284,TKI123
109992,TKI233
75498,TKI259
111714,TKI259
87082,TKI423
111762,TKI635
111468,TKI971
109570,TKK133
97861,TKK147
106154,TL168
46569,TLA048
47343,TLA049
89050,TLA055
105230,TLA055
112244,TLA401
112806,TLA823
97116,TLB123
105419,TLD200
97288,TLL922
98037,TLL999
97426,TLM013
86935,TLM015
2603,TLM016
73707,TLM048
98038,TLM056
98075,TLM144
105492,TLM145
45577,TLM190
88658,TLM513
111838,TLM513
104985,TLM586
111756,TLM654
88994,TLM657
45445,TLM744
45660,TLM745
98774,TLM763
70720,TLM767
45634,TLM769
111420,TLM769
87387,TLM772
111895,TLM773
46247,TLM787
75310,TLM792
46561,TLM862
105363,TLM864
45996,TLM870
46607,TLM871
110610,TLM902
112459,TLM972
110757,TLN 555
109143,TLN013
106660,TLN031
109341,TLN076
110966,TLN182
83265,TLN363
110234,TLN364
109857,TLN420
99562,TLN555
112715,TLN654
107025,TLN831
87863,TLN854
77479,TLN859
105532,TLN859
79509,TLN907
110157,TLN948
106428,TLN991
111601,TLN991
110854,TLO034
87410,TLO127
110183,TLO130
75945,TLO190
71305,TLO322
106883,TLO322
112828,TLO322
106437,TLO328
112587,TLO372
109871,TLO541
46656,TLO610
99331,TLO673
77481,TLO690
111679,TLO737
111690,TLO829
46800,TLO933
105079,TLO933
109044,TLO939
110360,TLO982
47130,TLO997
102087,TLP075
112675,TLP075
110708,TLP256
45909,TLP288
46139,TLP290
106891,TLP303
46007,TLP330
102358,TLP409
77485,TLP435
106293,TLP476
111292,TLP809
107219,TLT723
77486,TLX619
112117,TLX648
99470,TLX735
105396,TLX769
46163,TLX788
106753,TLX788
104868,TLX796
109258,TLX807
103293,TLX880
102130,TLX937
112276,TLX950
103441,TLX970
109592,TLX998
45545,TLY036
106612,TLY044
104848,TLY059
106699,TLY071
83124,TLY367
47381,TLY369
112336,TLY370
99365,TLY726
112463,TLY801
109964,TLY956
112583,TLY956
105169,TLY980
111617,TLZ014
105188,TLZ417
110181,TLZ504
112622,TLZ574
98599,TLZ909
106676,TMF320
88749,TMF493
112569,TMF502
106902,TMF515
70988,TMF634
98279,TMG709
107222,TMG711
109038,TMH245
111357,TMH413
109083,TMI086
105050,TMI381
107003,TMJ420
105803,TMO235
111670,TMO340
109074,TMO423
73922,TMO527
47095,TMO532
98957,TMO538
82686,TMO543
112337,TMO996
86906,TMP102
102817,TMP124
105528,TMP324
110848,TMP550
112823,TMU078
87679,TMU099
110645,TMU197
97100,TMU240
105798,TMU482
109413,TMU550
102513,TMU561
86743,TMU577
111294,TMV143
106908,TMV319
75726,TMV330
97909,TMV553
106157,TMV575
112627,TMV723
73891,TMV745
80436,TMV870
106663,TMV947
102359,TMW088
78745,TMW102
97417,TMW161
97771,TMW163
77500,TMW170
110463,TMW171
84214,TMW245
110824,TMW245
106274,TMW305
109908,TMW305
98996,TMW306
99408,TMW381
106549,TMW533
112229,TMW865
77502,TMW881
77503,TMW884
97930,TMW928
105497,TMX129
74463,TMX155
110336,TMX247
74334,TMX286
111997,Tmx356
73729,TMX504
105981,TMX504
111460,TMX717
102511,TMX721
46698,TMX888
80286,TMX888
110782,TMX910
109334,TMY091
109660,TMY205
106436,TMY218
75438,TMY226
109222,TMY526
75566,TMY573
70620,TMY895
87444,TMZ141
87391,TMZ340
87110,TMZ725
98088,TMZ725
111647,TNB384
82071,TNB386
102075,TNB394
70701,TNB400
111802,TNB433
98578,TNB435
102850,TNB435
88470,TNB467
98673,TNB477
111709,TNB487
112182,TNB487
109121,TNB509
111632,TNB509
98560,TNB586
88200,TNB879
106693,TNB879
77508,TNB965
106251,TNC016
105380,TNC018
77509,TNC113
100314,TNC139
111669,TNC154
98900,TNC354
80252,TNC379
87508,TNC586
102199,TNC823
102984,TNC882
107157,TNC882
106195,TND006
97204,TND074
89126,TND116
104881,TND116
111735,TND457
74570,TND570
84385,TND570
107006,TND581
70600,TND789
83234,TND968
110584,TNE144
112505,TNE533
97508,TNE551
105321,TNF629
87521,TNF697
77513,TNF794
82998,TNG503
109971,TNH268
73780,TNJ238
80936,TNJ616
110454,TO39Y
105475,TO559
70742,TOA403
105488,TOB619
87009,TOD607
78561,TOK044
106381,TOOR200
102107,TOP014
110456,TOP146
87074,TOP150
111316,TOP150
108975,TOP285
109730,TOP471
105525,TOP569
108995,TOP579
106963,TOP741
102838,TOQ106
106732,TOQ217
110081,TOQ418
102365,TOQ521
102366,TOQ559
81952,TOR006
82532,TOR006
109366,TOR032
106637,TOR06
110233,TOR170
81948,TOR200
82528,TOR200
102774,TOR316
106767,TOR388
71176,TPB008
70687,TPG223
109395,TPH08D
80853,TPK255
89104,TPK679
103645,TPK926
103350,TPK928
79906,TPK931
109511,TPK962
109154,TPL160
103331,TPL170
106696,TPL624
106820,TPO412
105195,TPO849
109623,TPS036
81777,TPU038
98303,TPU334
97404,TPU482
106988,TPU977
46109,TPV007
77520,TPV007
103687,TPV007
71287,TPV100
107118,TPV551
97952,TPV701
98450,TPV964
88455,TPW108
103453,TPX479
111549,TPX589
106420,TPX601
74625,TPX669
75455,TPX933
75487,TPX954
97294,TPY442
75717,TPY785
106606,TQA110
105036,TQA253
74701,TQA334
84576,TQB041
80650,TQC957
71027,TQJ695
106808,tra11
110852,TRASLADO A C22
110613,TRASLADO C22
88653,TRB046
105056,TRB106
105446,TRB106
88425,TRB109
111867,TRB126
87036,TRB267
77529,TRB329
110680,TRB408
89008,TRB480
99062,TRB485
88505,TRB545
110719,TRB545
81510,TRB773
80629,TRC090
102962,TRC095
77531,TRC193
98823,TRC220
46070,TRC260
97779,TRC260
111685,TRC346
87682,TRC434
98042,TRC484
98543,TRC484
81941,TRC510
82609,TRC515
102072,TRC552
103459,TRC553
97182,TRC554
106140,TRC571
97516,TRC581
47231,TRD118
98205,TRD118
97948,TRD246
100127,TRD335
112212,Trd337
46448,TRD570
82970,TRD593
110314,TRE264
105116,TRF077
105818,TRF143
106176,TRF184
106954,TRF295
110094,TRF459
110499,TRF552
98424,TRF705
80682,TRF839
102369,TRF839
104860,TRF842
110505,TRG273
110691,TRG273
105784,TRG309
103570,TRG355
81953,TRG460
80914,TRG722
97838,TRG773
110423,TRG803
102370,TRG805
112186,TRH012
103363,TRH091
73806,TRH191
88622,TRH380
105072,TRH427
111331,TRH511
74997,TRH516
104998,TRH517
105748,TRH517
98776,TRH669
107055,TRH699
108051,TRH707
98928,TRH717
46032,TRH843
100486,TRH843
112854,TRH843
105726,TRH862
99082,TRH865
106816,TRH870
111777,TRH873
110494,TRH918
105194,TRH919
105165,TRH920
105193,TRH922
110017,TRH948
112035,TRI023
109264,TRI101
105292,TRI102
110500,TRI105
74196,TRI111
110192,TRI226
109051,TRI231
103448,TRI232
109788,TRI233
112104,TRI234
78903,TRI488
74685,TRI506
75526,TRI506
112152,TRI592
107163,TRI700
106730,TRI712
106741,TRI713
108978,TRI734
110372,TRI737
109011,TRI746
110008,TRI794
110700,TRI832
112042,TRI833
110122,TRI834
110559,TRI837
98023,TRI848
98024,TRI849
98025,TRI851
98026,TRI852
98027,TRI853
109810,TRI873
110321,TRI873
74014,TRI881
98028,TRI917
98029,TRI918
104903,TRJ000
87528,TRJ019
110538,TRJ077
111700,TRJ080
82897,TRJ089
105159,TRJ107
109451,TRJ109
110138,TRJ110
105201,TRJ111
112219,TRJ112
112338,TRJ113
110178,TRJ114
110491,TRJ115
107193,TRJ116
110427,TRJ121
86701,TRJ126
105204,TRJ129
105197,TRJ130
112053,TRJ147
109492,TRJ205
105176,TRJ217
112054,TRJ269
110406,TRJ286
47087,TRJ323
83791,TRJ323
45756,TRJ324
111289,TRJ327
110337,TRJ334
87245,TRJ463
111461,TRJ465
110503,TRJ513
110424,TRJ873
79499,TRJ897
87686,TRJ897
112128,TRJ920
105173,TRJ982
102371,TRJ985
105174,TRJ986
104832,TRJ988
103454,TRJ989
110497,TRJ990
110173,TRJ991
110759,TRK 051
110361,TRK030
105167,TRK284
110019,TRK289
104833,TRK460
105166,TRK461
111465,TRK474
112027,TRK475
110484,TRK620
104999,TRK832
105107,TRK944
112120,TRK950
112141,TRK952
102886,TRK954
105158,TRK954
102372,TRL168
109568,TRL18
108979,TRL262
112036,TRL263
111466,TRL264
110007,TRL265
109343,TRL266
99112,TRL268
102889,TRL268
109405,TRL268
110485,TRL269
109049,TRL270
107191,TRL273
112207,TRL274
109874,TRL275
103458,TRL276
110121,TRL365
105789,TRL367
110425,TRL377
112339,TRL378
103447,TRL379
110119,TRL380
111477,TRL411
105384,TRL412
110127,TRL413
107110,TRL414
111479,TRL415
110426,TRL416
105175,TRL465
103456,TRL466
105160,TRL467
112154,TRL468
105190,TRL469
110504,TRL470
110338,TRL471
112037,TRL472
110040,TRL473
110175,TRL475
103455,TRL476
111467,TRL477
105323,TRL481
105506,TRL667
105076,TRL712
112781,TRL758
110765,TRL759
109823,TRL759A
107077,TRL820
105280,TRM121
112275,TRM127
88486,TRM507
102373,TRM714
98719,TRN016
112250,TRN059
99659,TRN061
98991,TRN071
112442,TRN080
97704,TRN086
100185,TRN088
75339,TRN099
75338,TRN103
86974,TRN109
108069,TRN109
69977,TRN123
106871,TRN239
86729,TRN318
106784,TRN567
112534,TRN755
105180,TRN759
105281,TRN973
105685,TRRL168
83406,TRV123
112204,TSC147
109233,TSC197
107215,TSC237
111361,TSC535
46277,TSD030
88087,TSD030
45538,TSD040
46005,TSD067
87172,TSD067
